ensembl	hgnc
14536	ENSG00000178645	27421
14537	ENSG00000178654	49752
14538	ENSG00000178660	43646
14539	ENSG00000178662	30729
14540	ENSG00000178665	22043
14541	ENSG00000178685	25895
14542	ENSG00000178690	26808
14543	ENSG00000178691	17101
14544	ENSG00000178694	26208
14545	ENSG00000178695	14678
14546	ENSG00000178700	27309
14547	ENSG00000178715	NA
14548	ENSG00000178718	30361
14549	ENSG00000178719	4589
14550	ENSG00000178722	26744
14551	ENSG00000178723	4345
14552	ENSG00000178726	11784
14553	ENSG00000178732	4443
14554	ENSG00000178734	44370
14555	ENSG00000178741	2267
14556	ENSG00000178750	19300
14557	ENSG00000178752	26727
14558	ENSG00000178761	24695
14559	ENSG00000178762	18719
14560	ENSG00000178764	18513
14561	ENSG00000178772	2313
14562	ENSG00000178773	2320
14563	ENSG00000178776	33768
14564	ENSG00000178789	30811
14565	ENSG00000178795	24849
14566	ENSG00000178796	26686
14567	ENSG00000178802	7216
14568	ENSG00000178803	37122
14569	ENSG00000178804	18463
14570	ENSG00000178809	18162
14571	ENSG00000178814	8149
14572	ENSG00000178821	27916
14573	ENSG00000178826	22058
14574	ENSG00000178828	25978
14575	ENSG00000178836	NA
14576	ENSG00000178852	26864
14577	ENSG00000178860	7321
14578	ENSG00000178878	25268
14579	ENSG00000178882	27051
14580	ENSG00000178896	18189
14581	ENSG00000178904	27120
14582	ENSG00000178913	11541
14583	ENSG00000178917	27713
14584	ENSG00000178919	3806
14585	ENSG00000178921	8863
14586	ENSG00000178922	26948
14587	ENSG00000178927	28672
14588	ENSG00000178928	32174
14589	ENSG00000178934	34447
14590	ENSG00000178935	26135
14591	ENSG00000178947	34499
14592	ENSG00000178950	4113
14593	ENSG00000178951	18078
14594	ENSG00000178952	12420
14595	ENSG00000178965	25346
14596	ENSG00000178966	25764
14597	ENSG00000178971	26169
14598	ENSG00000178974	20201
14599	ENSG00000178977	26628
14600	ENSG00000178980	10752
14601	ENSG00000178982	24656
14602	ENSG00000178988	28796
14603	ENSG00000178996	19245
14604	ENSG00000178997	28507
14605	ENSG00000178999	11390
14606	ENSG00000179002	14905
14607	ENSG00000179008	19849
14608	ENSG00000179010	24549
14609	ENSG00000179021	28384
14610	ENSG00000179023	26791
14611	ENSG00000179028	NA
14612	ENSG00000179029	28128
14613	ENSG00000179031	NA
14614	ENSG00000179038	NA
14615	ENSG00000179041	17083
14616	ENSG00000179044	27540
14617	ENSG00000179046	26378
14618	ENSG00000179051	30297
14619	ENSG00000179055	14695
14620	ENSG00000179057	26750
14621	ENSG00000179058	23677
14622	ENSG00000179059	30949
14623	ENSG00000179066	NA
14624	ENSG00000179071	26762
14625	ENSG00000179073	4513
14626	ENSG00000179082	31370
14627	ENSG00000179083	26748
14628	ENSG00000179085	3007
14629	ENSG00000179088	24729
14630	ENSG00000179091	2579
14631	ENSG00000179094	8845
14632	ENSG00000179097	5292
14633	ENSG00000179101	NA
14634	ENSG00000179104	25440
14635	ENSG00000179111	15977
14636	ENSG00000179115	3592
14637	ENSG00000179119	26818
14638	ENSG00000179131	NA
14639	ENSG00000179133	28716
14640	ENSG00000179134	25492
14641	ENSG00000179136	44338
14642	ENSG00000179141	40924
14643	ENSG00000179142	2592
14644	ENSG00000179144	22404
14645	ENSG00000179148	13743
14646	ENSG00000179151	26114
14647	ENSG00000179152	25241
14648	ENSG00000179157	35780
14649	ENSG00000179163	4006
14650	ENSG00000179165	18312
14651	ENSG00000179168	18869
14652	ENSG00000179170	14834
14653	ENSG00000179172	29295
14654	ENSG00000179178	28275
14655	ENSG00000179195	25406
14656	ENSG00000179213	26856
14657	ENSG00000179218	1455
14658	ENSG00000179219	28312
14659	ENSG00000179222	6813
14660	ENSG00000179240	51239
14661	ENSG00000179241	27046
14662	ENSG00000179242	1763
14663	ENSG00000179253	NA
14664	ENSG00000179256	34401
14665	ENSG00000179262	9812
14666	ENSG00000179270	34383
14667	ENSG00000179271	29996
14668	ENSG00000179277	7002
14669	ENSG00000179284	26780
14670	ENSG00000179292	28497
14671	ENSG00000179295	9644
14672	ENSG00000179299	25857
14673	ENSG00000179300	22997
14674	ENSG00000179304	31962
14675	ENSG00000179314	29060
14676	ENSG00000179331	16521
14677	ENSG00000179335	2071
14678	ENSG00000179342	NA
14679	ENSG00000179344	4944
14680	ENSG00000179348	4171
14681	ENSG00000179361	14350
14682	ENSG00000179362	26817
14683	ENSG00000179363	28601
14684	ENSG00000179364	23794
14685	ENSG00000179381	15402
14686	ENSG00000179387	28111
14687	ENSG00000179388	3240
14688	ENSG00000179397	28491
14689	ENSG00000179399	4453
14690	ENSG00000179403	30910
14691	ENSG00000179406	27788
14692	ENSG00000179407	23699
14693	ENSG00000179409	15717
14694	ENSG00000179412	51333
14695	ENSG00000179420	15091
14696	ENSG00000179428	NA
14697	ENSG00000179431	17166
14698	ENSG00000179443	15101
14699	ENSG00000179447	NA
14700	ENSG00000179452	52487
14701	ENSG00000179454	19741
14702	ENSG00000179455	7114
14703	ENSG00000179456	13030
14704	ENSG00000179460	37900
14705	ENSG00000179468	15093
14706	ENSG00000179476	19834
14707	ENSG00000179477	430
14708	ENSG00000179520	20151
14709	ENSG00000179523	48616
14710	ENSG00000179526	25321
14711	ENSG00000179528	15525
14712	ENSG00000179532	26532
14713	ENSG00000179542	23502
14714	ENSG00000179546	5289
14715	ENSG00000179562	19095
14716	ENSG00000179564	26781
14717	ENSG00000179571	31997
14718	ENSG00000179577	NA
14719	ENSG00000179580	23235
14720	ENSG00000179583	7067
14721	ENSG00000179588	19762
14722	ENSG00000179593	434
14723	ENSG00000179598	30447
14724	ENSG00000179600	18055
14725	ENSG00000179603	4600
14726	ENSG00000179604	17147
14727	ENSG00000179611	39263
14728	ENSG00000179615	15335
14729	ENSG00000179626	19632
14730	ENSG00000179627	32550
14731	ENSG00000179630	26789
14732	ENSG00000179632	24966
14733	ENSG00000179636	19293
14734	ENSG00000179639	3609
14735	ENSG00000179673	32422
14736	ENSG00000179674	22974
14737	ENSG00000179676	28597
14738	ENSG00000179695	15436
14739	ENSG00000179698	26959
14740	ENSG00000179709	22940
14741	ENSG00000179715	28255
14742	ENSG00000179743	NA
14743	ENSG00000179750	17352
14744	ENSG00000179751	18442
14745	ENSG00000179755	NA
14746	ENSG00000179761	17804
14747	ENSG00000179766	27245
14748	ENSG00000179772	3735
14749	ENSG00000179774	13907
14750	ENSG00000179776	1764
14751	ENSG00000179796	28105
14752	ENSG00000179799	8394
14753	ENSG00000179813	26883
14754	ENSG00000179817	17617
14755	ENSG00000179818	42948
14756	ENSG00000179820	7544
14757	ENSG00000179826	17980
14758	ENSG00000179832	26958
14759	ENSG00000179833	30784
14760	ENSG00000179840	32346
14761	ENSG00000179841	375
14762	ENSG00000179846	24739
14763	ENSG00000179855	18183
14764	ENSG00000179859	27571
14765	ENSG00000179862	18696
14766	ENSG00000179869	14638
14767	ENSG00000179873	22945
14768	ENSG00000179886	18336
14769	ENSG00000179889	28995
14770	ENSG00000179899	34502
14771	ENSG00000179902	32331
14772	ENSG00000179909	12939
14773	ENSG00000179912	29167
14774	ENSG00000179913	13528
14775	ENSG00000179914	18259
14776	ENSG00000179915	8008
14777	ENSG00000179918	19686
14778	ENSG00000179919	15329
14779	ENSG00000179921	19680
14780	ENSG00000179922	33111
14781	ENSG00000179930	18190
14782	ENSG00000179933	20270
14783	ENSG00000179934	1609
14784	ENSG00000179935	25003
14785	ENSG00000179938	38650
14786	ENSG00000179941	26291
14787	ENSG00000179943	25917
14788	ENSG00000179950	17042
14789	ENSG00000179954	26641
14790	ENSG00000179958	28777
14791	ENSG00000179965	29653
14792	ENSG00000179967	16330
14793	ENSG00000179978	NA
14794	ENSG00000179979	Unknown
14795	ENSG00000179981	10669
14796	ENSG00000179988	28578
14797	ENSG00000179994	35466
14798	ENSG00000179997	NA
14799	ENSG00000180008	19392
14800	ENSG00000180011	28697
14801	ENSG00000180015	NA
14802	ENSG00000180016	8189
14803	ENSG00000180019	NA
14804	ENSG00000180035	13114
14805	ENSG00000180042	NA
14806	ENSG00000180043	25278
14807	ENSG00000180044	40048
14808	ENSG00000180053	32940
14809	ENSG00000180061	34415
14810	ENSG00000180066	27275
14811	ENSG00000180068	15510
14812	ENSG00000180071	23643
14813	ENSG00000180083	20478
14814	ENSG00000180089	28448
14815	ENSG00000180090	8282
14816	ENSG00000180096	2879
14817	ENSG00000180098	30813
14818	ENSG00000180104	30378
14819	ENSG00000180105	NA
14820	ENSG00000180113	21339
14821	ENSG00000180116	26846
14822	ENSG00000180138	20289
14823	ENSG00000180139	45169
14824	ENSG00000180150	4987
14825	ENSG00000180152	52377
14826	ENSG00000180155	29604
14827	ENSG00000180172	35573
14828	ENSG00000180176	11782
14829	ENSG00000180178	49284
14830	ENSG00000180182	2370
14831	ENSG00000180185	14169
14832	ENSG00000180189	20014
14833	ENSG00000180190	26951
14834	ENSG00000180198	1913
14835	ENSG00000180205	20380
14836	ENSG00000180209	29824
14837	ENSG00000180210	3535
14838	ENSG00000180211	NA
14839	ENSG00000180219	28594
14840	ENSG00000180221	49301
14841	ENSG00000180228	9438
14842	ENSG00000180229	4871
14843	ENSG00000180230	49489
14844	ENSG00000180233	22316
14845	ENSG00000180245	10450
14846	ENSG00000180251	11077
14847	ENSG00000180257	26995
14848	ENSG00000180259	18046
14849	ENSG00000180263	21740
14850	ENSG00000180264	18651
14851	ENSG00000180269	19995
14852	ENSG00000180279	25050
14853	ENSG00000180284	NA
14854	ENSG00000180287	26879
14855	ENSG00000180304	8096
14856	ENSG00000180305	16139
14857	ENSG00000180316	21246
14858	ENSG00000180318	1494
14859	ENSG00000180329	26472
14860	ENSG00000180332	23227
14861	ENSG00000180336	26670
14862	ENSG00000180340	4040
14863	ENSG00000180346	18333
14864	ENSG00000180347	27363
14865	ENSG00000180353	4844
14866	ENSG00000180354	25457
14867	ENSG00000180357	29003
14868	ENSG00000180370	8591
14869	ENSG00000180376	27709
14870	ENSG00000180383	18104
14871	ENSG00000180385	49223
14872	ENSG00000180386	18915
14873	ENSG00000180389	34026
14874	ENSG00000180398	18451
14875	ENSG00000180409	14989
14876	ENSG00000180422	26713
14877	ENSG00000180423	26522
14878	ENSG00000180424	18103
14879	ENSG00000180425	25937
14880	ENSG00000180432	2653
14881	ENSG00000180433	15033
14882	ENSG00000180437	15031
14883	ENSG00000180438	32178
14884	ENSG00000180440	33792
14885	ENSG00000180447	4165
14886	ENSG00000180448	17102
14887	ENSG00000180458	NA
14888	ENSG00000180475	15134
14889	ENSG00000180479	25000
14890	ENSG00000180481	28592
14891	ENSG00000180483	18099
14892	ENSG00000180488	24741
14893	ENSG00000180509	6240
14894	ENSG00000180525	30724
14895	ENSG00000180530	8001
14896	ENSG00000180532	23709
14897	ENSG00000180535	22265
14898	ENSG00000180537	28522
14899	ENSG00000180539	31426
14900	ENSG00000180543	29367
14901	ENSG00000180549	4018
14902	ENSG00000180573	4733
14903	ENSG00000180574	43863
14904	ENSG00000180581	23402
14905	ENSG00000180592	32697
14906	ENSG00000180596	4757
14907	ENSG00000180610	37702
14908	ENSG00000180611	30438
14909	ENSG00000180613	24959
14910	ENSG00000180616	11331
14911	ENSG00000180626	29392
14912	ENSG00000180628	28264
14913	ENSG00000180638	26439
14914	ENSG00000180644	9360
14915	ENSG00000180658	14729
14916	ENSG00000180660	6757
14917	ENSG00000180662	19779
14918	ENSG00000180663	19867
14919	ENSG00000180667	25035
14920	ENSG00000180673	43870
14921	ENSG00000180694	25441
14922	ENSG00000180697	28534
14923	ENSG00000180708	14826
14924	ENSG00000180712	53286
14925	ENSG00000180714	15262
14926	ENSG00000180720	1953
14927	ENSG00000180723	15190
14928	ENSG00000180730	20366
14929	ENSG00000180739	14299
14930	ENSG00000180745	20795
14931	ENSG00000180747	49860
14932	ENSG00000180758	23687
14933	ENSG00000180764	23733
14934	ENSG00000180767	21755
14935	ENSG00000180769	21603
14936	ENSG00000180770	15052
14937	ENSG00000180772	338
14938	ENSG00000180773	19660
14939	ENSG00000180776	20749
14940	ENSG00000180777	24165
14941	ENSG00000180785	15194
14942	ENSG00000180787	12861
14943	ENSG00000180801	26286
14944	ENSG00000180803	NA
14945	ENSG00000180806	5130
14946	ENSG00000180815	31689
14947	ENSG00000180817	9226
14948	ENSG00000180818	5122
14949	ENSG00000180822	21108
14950	ENSG00000180828	11963
14951	ENSG00000180834	25753
14952	ENSG00000180846	28604
14953	ENSG00000180855	20878
14954	ENSG00000180861	26598
14955	ENSG00000180867	4607
14956	ENSG00000180869	26647
14957	ENSG00000180871	6027
14958	ENSG00000180872	18093
14959	ENSG00000180875	17655
14960	ENSG00000180878	28541
14961	ENSG00000180879	11326
14962	ENSG00000180881	16471
14963	ENSG00000180884	24751
14964	ENSG00000180891	31350
14965	ENSG00000180900	30377
14966	ENSG00000180901	21294
14967	ENSG00000180902	28358
14968	ENSG00000180909	15206
14969	ENSG00000180910	18492
14970	ENSG00000180913	15247
14971	ENSG00000180914	8529
14972	ENSG00000180917	25635
14973	ENSG00000180919	15248
14974	ENSG00000180921	24797
14975	ENSG00000180926	8389
14976	ENSG00000180929	13301
14977	ENSG00000180934	14781
14978	ENSG00000180938	26758
14979	ENSG00000180953	33520
14980	ENSG00000180957	9002
14981	ENSG00000180964	28683
14982	ENSG00000180974	15213
14983	ENSG00000180979	26719
14984	ENSG00000180988	15228
14985	ENSG00000180992	14279
14986	ENSG00000180998	25445
14987	ENSG00000180999	29591
14988	ENSG00000181001	14853
14989	ENSG00000181004	26648
14990	ENSG00000181007	28682
14991	ENSG00000181009	15231
14992	ENSG00000181013	26844
14993	ENSG00000181016	22036
14994	ENSG00000181017	15246
14995	ENSG00000181019	2874
14996	ENSG00000181023	15245
14997	ENSG00000181026	25722
14998	ENSG00000181027	17997
14999	ENSG00000181029	23067
15000	ENSG00000181031	10296
15001	ENSG00000181035	28380
15002	ENSG00000181036	31910
15003	ENSG00000181038	26988
15004	ENSG00000181045	14471
15005	ENSG00000181061	29527
15006	ENSG00000181072	1951
15007	ENSG00000181074	15230
15008	ENSG00000181085	24667
15009	ENSG00000181090	24650
15010	ENSG00000181092	13633
15011	ENSG00000181097	NA
15012	ENSG00000181101	39164
15013	ENSG00000181104	3537
15014	ENSG00000181109	15232
15015	ENSG00000181123	NA
15016	ENSG00000181126	23482
15017	ENSG00000181135	27815
15018	ENSG00000181143	15582
15019	ENSG00000181163	7910
15020	ENSG00000181171	26652
15021	ENSG00000181191	16648
15022	ENSG00000181192	23537
15023	ENSG00000181195	8831
15024	ENSG00000181201	20515
15025	ENSG00000181211	41465
15026	ENSG00000181214	8485
15027	ENSG00000181215	33766
15028	ENSG00000181218	20507
15029	ENSG00000181220	21948
15030	ENSG00000181222	9187
15031	ENSG00000181227	2912
15032	ENSG00000181234	25436
15033	ENSG00000181240	28533
15034	ENSG00000181260	48865
15035	ENSG00000181264	28280
15036	ENSG00000181273	15251
15037	ENSG00000181274	16048
15038	ENSG00000181282	15252
15039	ENSG00000181284	26722
15040	ENSG00000181291	26991
15041	ENSG00000181296	8344
15042	ENSG00000181315	23640
15043	ENSG00000181322	21343
15044	ENSG00000181323	32429
15045	ENSG00000181325	15321
15046	ENSG00000181333	30477
15047	ENSG00000181350	32403
15048	ENSG00000181355	21017
15049	ENSG00000181358	37288
15050	ENSG00000181359	32536
15051	ENSG00000181371	14846
15052	ENSG00000181374	10611
15053	ENSG00000181378	25325
15054	ENSG00000181381	26429
15055	ENSG00000181392	26703
15056	ENSG00000181395	Unknown
15057	ENSG00000181396	26174
15058	ENSG00000181404	24361
15059	ENSG00000181408	4468
15060	ENSG00000181409	21
15061	ENSG00000181418	24458
15062	ENSG00000181433	30369
15063	ENSG00000181444	23154
15064	ENSG00000181449	11195
15065	ENSG00000181450	28652
15066	ENSG00000181458	25480
15067	ENSG00000181467	9862
15068	ENSG00000181472	20868
15069	ENSG00000181481	21158
15070	ENSG00000181499	14848
15071	ENSG00000181511	NA
15072	ENSG00000181513	23337
15073	ENSG00000181514	NA
15074	ENSG00000181518	14840
15075	ENSG00000181523	10818
15076	ENSG00000181524	21371
15077	ENSG00000181541	6758
15078	ENSG00000181544	3583
15079	ENSG00000181552	19223
15080	ENSG00000181555	18420
15081	ENSG00000181562	16978
15082	ENSG00000181577	28692
15083	ENSG00000181585	30800
15084	ENSG00000181588	16734
15085	ENSG00000181609	15212
15086	ENSG00000181610	14509
15087	ENSG00000181616	15218
15088	ENSG00000181617	19215
15089	ENSG00000181619	19991
15090	ENSG00000181625	28748
15091	ENSG00000181626	35241
15092	ENSG00000181631	4537
15093	ENSG00000181634	11931
15094	ENSG00000181638	26786
15095	ENSG00000181649	12385
15096	ENSG00000181652	21899
15097	ENSG00000181656	4539
15098	ENSG00000181666	4928
15099	ENSG00000181690	9045
15100	ENSG00000181693	14824
15101	ENSG00000181698	14821
15102	ENSG00000181704	28304
15103	ENSG00000181705	NA
15104	ENSG00000181718	15296
15105	ENSG00000181722	13503
15106	ENSG00000181733	15391
15107	ENSG00000181741	3640
15108	ENSG00000181744	28490
15109	ENSG00000181751	25052
15110	ENSG00000181752	15315
15111	ENSG00000181754	20824
15112	ENSG00000181761	15309
15113	ENSG00000181767	15308
15114	ENSG00000181773	4484
15115	ENSG00000181778	28537
15116	ENSG00000181780	8348
15117	ENSG00000181781	26841
15118	ENSG00000181785	15261
15119	ENSG00000181786	28494
15120	ENSG00000181788	10858
15121	ENSG00000181789	2236
15122	ENSG00000181790	943
15123	ENSG00000181798	28668
15124	ENSG00000181800	23515
15125	ENSG00000181803	15363
15126	ENSG00000181804	20653
15127	ENSG00000181817	17562
15128	ENSG00000181819	29274
15129	ENSG00000181826	27379
15130	ENSG00000181827	25777
15131	ENSG00000181830	20197
15132	ENSG00000181837	15284
15133	ENSG00000181847	26838
15134	ENSG00000181852	18401
15135	ENSG00000181856	11009
15136	ENSG00000181867	17345
15137	ENSG00000181873	27302
15138	ENSG00000181885	2049
15139	ENSG00000181894	14209
15140	ENSG00000181896	12881
15141	ENSG00000181903	14743
15142	ENSG00000181904	26746
15143	ENSG00000181908	NA
15144	ENSG00000181915	23506
15145	ENSG00000181924	24604
15146	ENSG00000181927	15180
15147	ENSG00000181929	9385
15148	ENSG00000181938	25851
15149	ENSG00000181939	15171
15150	ENSG00000181943	15158
15151	ENSG00000181950	15150
15152	ENSG00000181958	15152
15153	ENSG00000181961	15153
15154	ENSG00000181963	15223
15155	ENSG00000181965	7764
15156	ENSG00000181977	31855
15157	ENSG00000181982	25405
15158	ENSG00000181984	32375
15159	ENSG00000181991	14050
15160	ENSG00000181995	28603
15161	ENSG00000181997	32049
15162	ENSG00000182000	53697
15163	ENSG00000182004	11161
15164	ENSG00000182010	19364
15165	ENSG00000182013	25578
15166	ENSG00000182021	NA
15167	ENSG00000182022	18137
15168	ENSG00000182035	28606
15169	ENSG00000182040	16356
15170	ENSG00000182048	12334
15171	ENSG00000182050	30871
15172	ENSG00000182053	42955
15173	ENSG00000182054	5383
15174	ENSG00000182057	50511
15175	ENSG00000182070	8318
15176	ENSG00000182077	24776
15177	ENSG00000182083	15041
15178	ENSG00000182087	17039
15179	ENSG00000182093	12790
15180	ENSG00000182095	11962
15181	ENSG00000182103	28512
15182	ENSG00000182107	27254
15183	ENSG00000182108	13267
15184	ENSG00000182109	Unknown
15185	ENSG00000182111	32458
15186	ENSG00000182117	14378
15187	ENSG00000182118	25057
15188	ENSG00000182132	15521
15189	ENSG00000182134	11713
15190	ENSG00000182141	12945
15191	ENSG00000182149	28977
15192	ENSG00000182150	26922
15193	ENSG00000182154	14492
15194	ENSG00000182156	23764
15195	ENSG00000182158	23720
15196	ENSG00000182162	15524
15197	ENSG00000182162	15524
15198	ENSG00000182165	17026
15199	ENSG00000182168	12569
15200	ENSG00000182170	24829
15201	ENSG00000182173	27561
15202	ENSG00000182175	30308
15203	ENSG00000182177	19770
15204	ENSG00000182179	12471
15205	ENSG00000182180	14048
15206	ENSG00000182183	28757
15207	ENSG00000182185	9822
15208	ENSG00000182187	2409
15209	ENSG00000182195	6548
15210	ENSG00000182196	18076
15211	ENSG00000182197	3512
15212	ENSG00000182199	10852
15213	ENSG00000182208	24904
15214	ENSG00000182218	19710
15215	ENSG00000182220	18305
15216	ENSG00000182223	20436
15217	ENSG00000182224	26516
15218	ENSG00000182230	27323
15219	ENSG00000182240	934
15220	ENSG00000182247	12478
15221	ENSG00000182253	24466
15222	ENSG00000182255	6222
15223	ENSG00000182256	4088
15224	ENSG00000182257	25606
15225	ENSG00000182261	21464
15226	ENSG00000182263	13285
15227	ENSG00000182264	28539
15228	ENSG00000182271	32431
